No|Pengguna|PLK|DPB|Tgl Masuk|Divisi|Kode Proyek|Product|Nama Proyek|Description|Account|Unit|Cur|Unit price|Order|Curr. amount|Total (Rupiah)|Tgl Pengajuan|Tgl Kebutuhan|SPPH|PO|Jenis Order|Supplier|Order|Cur|Harga|Total|Tanggal PO|Tanggal Kirim|ETA|Barang Tiba|Negosiasi|Efisiensi|BA|Jml Brg|delivery time Amd|Status|Keterangan
332|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19120019|No Project|KERTAS; HVS, 80 GRAM, A4, PUTIH, BOLA DUNIA|2241|RIM|IDR|42996|50|2149800|2149800|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|50|IDR|40000|2000000|||TIDAK|19/08/2016 0:00:00|TIDAK|1929800|310003257|50|||
333|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19140075|No Project|MAP; L, A4, BIRU, PLASTIK|2241|LSN|IDR|25260|10|252600|252600|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|10|IDR|24300|243000|||TIDAK|19/08/2016 0:00:00|TIDAK|32600|310003257|10|||
334|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19120055|No Project|LABEL/STIKER; SIGN HERE, POST IT|2241|PAC|IDR|29560|3|88680|88680|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|3|IDR|29500|88500|||TIDAK|19/08/2016 0:00:00|TIDAK|-131320|310003257|3|||
335|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19110083|No Project|BALLPOINT; C6, FASTER HIGHGRADE|2241|BU|IDR|4300|12|51600|51600|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|12|IDR|4300|51600|||TIDAK|19/08/2016 0:00:00|TIDAK|-168400|310003257|12|||
336|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19100215|No Project|TEMPAT ISOLASI; NO. 50 (1 INCH), LION|2241|BU|IDR|70943|1|70943|70943|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|1|IDR|66000|66000|||TIDAK|19/08/2016 0:00:00|TIDAK|-149057|310003257|1|||
337|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19100231|No Project|STEMPEL; PT. LEN, KARET|2241|BU|IDR|135975|5|679875|679875|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|5|IDR|126500|632500|||TIDAK|19/08/2016 0:00:00|TIDAK|459875|310003257|5|||
338|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19100277|No Project|MAP; STOPMAP, BIRU, KERTAS, DIAMON|2241|DUS|IDR|82767|1|82767|82767|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|1|IDR|80000|80000|||TIDAK|19/08/2016 0:00:00|TIDAK|-137233|310003257|1|||
339|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19100299|No Project|CLEAR SHEET; BENING, A4, PLASTIK, BANTEX|2241|DUS|IDR|193482|2|386964|386964|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|2|IDR|192000|384000|||TIDAK|19/08/2016 0:00:00|TIDAK|166964|310003257|2|||
340|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19100038|No Project|CLEAR SHEET; BENING, F4 , PLASTIK, BNATEX|2241|DUS|IDR|236257|1|236257|236257|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|1|IDR|220000|220000|||TIDAK|19/08/2016 0:00:00|TIDAK|16257|310003257|1|||
341|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19100225|No Project|ABJAD FILE; NUMERIC, 1 S/D 31, A4(6242), KERTAS, BANTEX|2241|SET|IDR|47296|5|236480|236480|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|5|IDR|44000|220000|||TIDAK|19/08/2016 0:00:00|TIDAK|16480|310003257|5|||
342|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19100224|No Project|ABJAD FILE; NUMERIC, 1 S/D 12, A4(6241), KERTAS, BANTEX|2241|SET|IDR|23648|5|118240|118240|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|5|IDR|22000|110000|||TIDAK|19/08/2016 0:00:00|TIDAK|-101760|310003257|5|||
343|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19100002|No Project|ABJAD FILE; ALPHABETIC, A S/D Z, PUTIH, KERTAS|2241|SET|IDR|47296|2|94592|94592|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|2|IDR|44000|88000|||TIDAK|19/08/2016 0:00:00|TIDAK|-125408|310003257|2|||
344|DADANG|0|110005737||Unit Bisnis Energi & Transportasi|NONE|N19100066|No Project|FILE BOX; FILE DUDUK, HITAM, PLASTIK, BANTEX|2241|BU|IDR|24988|5|124940|124940|||150001512|230001483|SP|KOPERASI KARYAWAN  LEN|5|IDR|24300|121500|||TIDAK|19/08/2016 0:00:00|TIDAK|-95060|310003257|5|||
345|RENNI|0|110005751||Unit Bisnis ELHAN|11615JD136|N15105167|UPGRADE RADAR DA-05|JS SUBKON; PEKERJAAN SERVICE DA 05 MONITORING AND CONTROL|2151|LOT|IDR|1,3775E+08|1|1,3775E+08|1,3775E+08|||140000959|220000937|SPK|INTEK SARANA SEJAHTERA, PT.|1|IDR|133000000|133000000|||TIDAK|22/08/2016 0:00:00|TIDAK|4750000|310003297|1|||
346|RENNI|0|110005750||Unit Bisnis ELHAN|11616UD137|N15105156|PENGADAAN MISSION SYSTEM PTTA TA 2016|JS SUBKON; PEKERJAAN PEMBUATAN 3D ANIMATION SIMULATION SOFTWARE UNTUK FCC SIMULATION|2151|LOT|IDR|9,026079E+08|1|9,026079E+08|9,026079E+08|||140000958|220000929|SPERJ|GATRIESTA INDONESIA, PT|1|IDR|893581000|893581000|||TIDAK|06/10/2016 0:00:00|TIDAK|9026872|340900219|1|||
347|RENNI|0|110005749||Unit Bisnis ELHAN|11616UD137|N15105157|PENGADAAN MISSION SYSTEM PTTA TA 2016|JS SUBKON; PEKERJAAN PEMBUATAN DYNAMIC MODEL SOFTWARE UNTUK FCC SIMULATION	|2151|LOT|IDR|6,662609E+08|1|6,662609E+08|6,662609E+08|||140000957|220000928|SPERJ|GATRIESTA INDONESIA, PT|1|IDR|659598000|659598000|||TIDAK|30/09/2016 0:00:00|TIDAK|6662864|340800296|1|||
348|RENNI|0|110005748||Unit Bisnis ELHAN|11616UD137|N15105158|PENGADAAN MISSION SYSTEM PTTA TA 2016|JS SUBKON; PEKERJAAN PEMBUATAN ENVIRONMENT SIMULATION SOFTWARE UNTUK FCC SIMULATION|2151|LOT|IDR|6,933348E+08|1|6,933348E+08|6,933348E+08|||140000956|220000927|SPERJ|GATRIESTA INDONESIA, PT|1|IDR|686400000|686400000|||TIDAK|30/09/2016 0:00:00|TIDAK|6934784|340800295|1|||
349|RENNI|0|110005747||Unit Bisnis ELHAN|11616UD132|N13105407|HARKOMLEK KELAS MANDAU|BRG JD ELEKTRIK; INDUSTRIAL PANEL MOUNT INDICATORS, FILAMENT LAMP 80MA|2131|UN|SGD|4,9|300|1470|1,425189E+07|||140000960|220000932|PO|WAVEMOTION SINGAPORE PTE LTD|300|SGD|5|1470|||TIDAK|23/08/2016 0:00:00|TIDAK|0|310003312|300|||
350|IIS|0|110005746||Unit Bisnis ICT|16514JI115|N15105161|TITO CIDENG|JS SUBKON; PEMBANGUNAN OSP FTTH, OSP FTTC, MIGRASI FTTC DAN MIGRASI FTTH DI STO CIDENG TRIWULAN 2|2151|LOT|IDR|1E+09|1|1E+09|1E+09|||150001515|230001484|SPERJ|MULTIBISNIS MITRA MANDIRI, PT|1|IDR|1463706430|1463706430|||TIDAK|22/09/2016 0:00:00|TIDAK|-463706430|310003394|1|||
351|IIS|0|110005745||Unit Bisnis ICT|16514JI115|N13105406|TITO CIDENG|BRG JD ELEKTRIK; MATERIAL OSP FTTH DAN OSP FTTC STO CIDENG TRIWULAN 2|2131|LOT|IDR|1E+09|1|1E+09|1E+09|||150001516|230001485|SPERJ|MULTIBISNIS MITRA MANDIRI, PT|1|IDR|3234837000|3234837000|||TIDAK|22/09/2016 0:00:00|TIDAK|-2234837000|310003395|1|||
352|IIS|0|110005744||Unit Bisnis ICT|NONE|N20130254|No Project|KURSI; KURSI TAMU MANAGER MERK LICRA, WARNA SADLE BAHAN OSCA|B2200|UN|IDR|992970|4|3971880|3971880|||150001524|230001492|SP|LIMA SOLUSINDO MITRA UTAMA, PT.|4|IDR|990000|3960000|||TIDAK|19/08/2016 0:00:00|TIDAK|1451880|310003290|4|||
353|IIS|0|110005744||Unit Bisnis ICT|NONE|N20130255|No Project|KURSI; KURSI STAFF MERK LIMA WARNA HITAM (BRIQUET 9), BAHAN KAIN ARMREST|B2200|UN|IDR|992970|29|2,879613E+07|2,879613E+07|||150001524|230001492|SP|LIMA SOLUSINDO MITRA UTAMA, PT.|29|IDR|990000|28710000|||TIDAK|19/08/2016 0:00:00|TIDAK|26276130|310003290|29|||
354|IIS|0|110005744||Unit Bisnis ICT|NONE|N20130256|No Project|KURSI; MEJA KERJA MERK ARKADIA UKURAN 140 X 70 X 75CM, WARNA BEECH|B2200|UN|IDR|1715130|2|3430260|3430260|||150001524|230001492|SP|LIMA SOLUSINDO MITRA UTAMA, PT.|2|IDR|1710000|3420000|||TIDAK|19/08/2016 0:00:00|TIDAK|910260|310003290|2|||
355|IIS|0|110005744||Unit Bisnis ICT|NONE|N20130257|No Project|KURSI; MEJA SAMPING MERK ARKADIA UKURAN 100 X 50 X 75CM, WARNA BEECH|B2200|UN|IDR|1263780|2|2527560|2527560|||150001524|230001492|SP|LIMA SOLUSINDO MITRA UTAMA, PT.|2|IDR|1260000|2520000|||TIDAK|19/08/2016 0:00:00|TIDAK|7560|310003290|2|||
356|IIS|0|110005744||Unit Bisnis ICT|NONE|N20120111|No Project|ALAT KANTOR LAIN2; LACI SORONG MERK ARKADIA UKURAN 47 X 47 X 57CM WARNA BEECH	|B2200|UN|IDR|1408032|2|2816063|2816063|||150001524|230001492|SP|LIMA SOLUSINDO MITRA UTAMA, PT.|2|IDR|1403820|2807640|||TIDAK|19/08/2016 0:00:00|TIDAK|296063|310003290|2|||
357|IIS|0|110005744||Unit Bisnis ICT|NONE|N20130258|No Project|KURSI; KURSI MANAGER MERK LICRA, WARNA JOK SADLE, COVER OSCAR|B2200|UN|IDR|2834478|2|5668956|5668956|||150001524|230001492|SP|LIMA SOLUSINDO MITRA UTAMA, PT.|2|IDR|2826000|5652000|||TIDAK|19/08/2016 0:00:00|TIDAK|3148956|310003290|2|||
358|IIS|0|110005743||Unit Bisnis ICT|16514JI115|N15105161|TITO CIDENG|JS SUBKON; PEMBANGUNAN OSP FTTH, OSP FTTC, MIGRASI FTTC DAN MIGRASI FTTH DI STO CIDENG TRIWULAN 2|2151|LOT|IDR|1E+09|1|1E+09|1E+09|||||||1||||||TIDAK||TIDAK||||||
359|IIS|0|110005742||Unit Bisnis ICT|16514JI115|N13105406|TITO CIDENG|BRG JD ELEKTRIK; MATERIAL OSP FTTH DAN OSP FTTC STO CIDENG TRIWULAN 2|2131|LOT|IDR|1E+09|1|1E+09|1E+09|||||||1||||||TIDAK||TIDAK||||||
360|RENNI|0|110005763||Unit Bisnis ELHAN|11616UD132|N14100534|HARKOMLEK KELAS MANDAU|TOOLS ELEKTRIK; TOOLKIT HOZAN S-10|2131|SET|IDR|2800000|3|8400000|8400000|||140000950|220000925|SP|TALI CAHAYA BUANA, PT|3|IDR|2700000|8100000|||TIDAK|09/08/2016 0:00:00|TIDAK|300000|310003259|3|||
361|DWI|0|110005762||Divisi Produksi|35014MR121|10170445|RACK INTERLOCKING DAN NON INTERLOCKING 2014|SWITCH; RELAY, QECX1, 4F-2B, M30852, CROMPTON GREAVES|2134|BU|IDR|263,29|252|66349,08|9,105084E+08|||130003618|210003445|SPERJ|INDUSTRINDO NIAGATAMA, PT.|252|IDR|3510000|884520000|||TIDAK||TIDAK|-884453650,92|||||
362|DWI|0|110005762||Divisi Produksi|35014MR121|10201356|RACK INTERLOCKING DAN NON INTERLOCKING 2014|ACCESSORIES; FERRULES,  1.5 MM - 8MM BLACK,  AI 1, 5-8 BK, 1PACK = 100 BUAH, PHOENIX P/N: 3200043|2134|PAC|IDR|25500|24|612000|612000|||130003628|210003454|SPK|SAHABAT MITRA INTRABUANA, PT.|24|IDR|19200|460800|||TIDAK|03/10/2016 0:00:00|TIDAK|-88911000|310003409|24|||
363|DWI|0|110005762||Divisi Produksi|35014MR121|10201633|RACK INTERLOCKING DAN NON INTERLOCKING 2014|ACCESSORIES; CABLE MARKER LABELS, 1 ROLL = 5000 LABELS, WML 3 (13X10)RL, rev. 04, DATE : 2015-10-15, 817565, PHOENIXCONTACT|2134|ROL|IDR|3233392|7|2,263375E+07|2,263375E+07|||130003636|210003464|SP|SAHABAT MITRA INTRABUANA, PT.|7|IDR|2678600|18750200|||TIDAK|03/10/2016 0:00:00|TIDAK|3883546|310003408|7|||
364|DWI|0|110005762||Divisi Produksi|35014MR121|10202424|RACK INTERLOCKING DAN NON INTERLOCKING 2014|ACCESSORIES; ISOLATING PLUGS; P-DI (PN:3036783)PHOENIX|2134|PCS|IDR|11072,25|2400|2,65734E+07|2,65734E+07|||130003628|210003454|SPK|SAHABAT MITRA INTRABUANA, PT.|2400|IDR|7554|18129600|||TIDAK|03/10/2016 0:00:00|TIDAK|-62949600|310003409|2400|||
365|DWI|0|110005762||Divisi Produksi|35014MR121|11120983|RACK INTERLOCKING DAN NON INTERLOCKING 2014|KABEL/KAWAT; AWG 16   , M-ZN 1619, PUTIH, HABIA, NO. REFF. 573991619|2134|MTR|IDR|0,89|9000|8010|1,169507E+08|||130003623|210003450|PO|Habia Cable Asia Ltd|9000|USD|0|3780|||TIDAK|07/10/2016 0:00:00|TIDAK|4230|340900222|9000|||
366|DWI|0|110005762||Divisi Produksi|35014MR121|10162389|RACK INTERLOCKING DAN NON INTERLOCKING 2014|CONNECTOR; TERMINAL; UT4 QUATTRO TG P/P; 3064030; PHOENIXCONTACT|2134|PCS|IDR|53779,5|2450|1,317598E+08|1,317598E+08|||130003628|210003454|SPK|SAHABAT MITRA INTRABUANA, PT.|2450|IDR|36540|89523000|||TIDAK|03/10/2016 0:00:00|TIDAK|42236776|310003409|2450|||
367|DWI|0|110005762||Divisi Produksi|35014MR121|10170445|RACK INTERLOCKING DAN NON INTERLOCKING 2014|SWITCH; RELAY, QECX1, 4F-2B, M30852, CROMPTON GREAVES|2134|BU|EUR|263,29|252|66349,08|9,105084E+08|||130003618|210003445|SPERJ|INDUSTRINDO NIAGATAMA, PT.|252|IDR|3510000|884520000|||TIDAK||TIDAK|-884453650,92|||||
368|DWI|0|110005762||Divisi Produksi|35014MR121|10201356|RACK INTERLOCKING DAN NON INTERLOCKING 2014|ACCESSORIES; FERRULES,  1.5 MM - 8MM BLACK,  AI 1, 5-8 BK, 1PACK = 100 BUAH, PHOENIX P/N: 3200043|2134|PAC|EUR|25500|24|612000|612000|||130003628|210003454|SPK|SAHABAT MITRA INTRABUANA, PT.|24|IDR|19200|460800|||TIDAK|03/10/2016 0:00:00|TIDAK|-88911000|310003409|24|||
369|DWI|0|110005762||Divisi Produksi|35014MR121|10201633|RACK INTERLOCKING DAN NON INTERLOCKING 2014|ACCESSORIES; CABLE MARKER LABELS, 1 ROLL = 5000 LABELS, WML 3 (13X10)RL, rev. 04, DATE : 2015-10-15, 817565, PHOENIXCONTACT|2134|ROL|EUR|3233392|7|2,263375E+07|2,263375E+07|||130003636|210003464|SP|SAHABAT MITRA INTRABUANA, PT.|7|IDR|2678600|18750200|||TIDAK|03/10/2016 0:00:00|TIDAK|3883546|310003408|7|||
370|DWI|0|110005762||Divisi Produksi|35014MR121|10202424|RACK INTERLOCKING DAN NON INTERLOCKING 2014|ACCESSORIES; ISOLATING PLUGS; P-DI (PN:3036783)PHOENIX|2134|PCS|EUR|11072,25|2400|2,65734E+07|2,65734E+07|||130003628|210003454|SPK|SAHABAT MITRA INTRABUANA, PT.|2400|IDR|7554|18129600|||TIDAK|03/10/2016 0:00:00|TIDAK|-62949600|310003409|2400|||
371|DWI|0|110005762||Divisi Produksi|35014MR121|11120983|RACK INTERLOCKING DAN NON INTERLOCKING 2014|KABEL/KAWAT; AWG 16   , M-ZN 1619, PUTIH, HABIA, NO. REFF. 573991619|2134|MTR|EUR|0,89|9000|8010|1,169507E+08|||130003623|210003450|PO|Habia Cable Asia Ltd|9000|USD|0|3780|||TIDAK|07/10/2016 0:00:00|TIDAK|4230|340900222|9000|||
372|DWI|0|110005762||Divisi Produksi|35014MR121|10162389|RACK INTERLOCKING DAN NON INTERLOCKING 2014|CONNECTOR; TERMINAL; UT4 QUATTRO TG P/P; 3064030; PHOENIXCONTACT|2134|PCS|EUR|53779,5|2450|1,317598E+08|1,317598E+08|||130003628|210003454|SPK|SAHABAT MITRA INTRABUANA, PT.|2450|IDR|36540|89523000|||TIDAK|03/10/2016 0:00:00|TIDAK|42236776|310003409|2450|||
373|DWI|0|110005762||Divisi Produksi|35014MR121|10170445|RACK INTERLOCKING DAN NON INTERLOCKING 2014|SWITCH; RELAY, QECX1, 4F-2B, M30852, CROMPTON GREAVES|2134|BU|USD|263,29|252|66349,08|9,105084E+08|||130003618|210003445|SPERJ|INDUSTRINDO NIAGATAMA, PT.|252|IDR|3510000|884520000|||TIDAK||TIDAK|-884453650,92|||||
374|DWI|0|110005762||Divisi Produksi|35014MR121|10201356|RACK INTERLOCKING DAN NON INTERLOCKING 2014|ACCESSORIES; FERRULES,  1.5 MM - 8MM BLACK,  AI 1, 5-8 BK, 1PACK = 100 BUAH, PHOENIX P/N: 3200043|2134|PAC|USD|25500|24|612000|612000|||130003628|210003454|SPK|SAHABAT MITRA INTRABUANA, PT.|24|IDR|19200|460800|||TIDAK|03/10/2016 0:00:00|TIDAK|-88911000|310003409|24|||
375|DWI|0|110005762||Divisi Produksi|35014MR121|10201633|RACK INTERLOCKING DAN NON INTERLOCKING 2014|ACCESSORIES; CABLE MARKER LABELS, 1 ROLL = 5000 LABELS, WML 3 (13X10)RL, rev. 04, DATE : 2015-10-15, 817565, PHOENIXCONTACT|2134|ROL|USD|3233392|7|2,263375E+07|2,263375E+07|||130003636|210003464|SP|SAHABAT MITRA INTRABUANA, PT.|7|IDR|2678600|18750200|||TIDAK|03/10/2016 0:00:00|TIDAK|3883546|310003408|7|||
376|DWI|0|110005762||Divisi Produksi|35014MR121|10202424|RACK INTERLOCKING DAN NON INTERLOCKING 2014|ACCESSORIES; ISOLATING PLUGS; P-DI (PN:3036783)PHOENIX|2134|PCS|USD|11072,25|2400|2,65734E+07|2,65734E+07|||130003628|210003454|SPK|SAHABAT MITRA INTRABUANA, PT.|2400|IDR|7554|18129600|||TIDAK|03/10/2016 0:00:00|TIDAK|-62949600|310003409|2400|||
377|DWI|0|110005762||Divisi Produksi|35014MR121|11120983|RACK INTERLOCKING DAN NON INTERLOCKING 2014|KABEL/KAWAT; AWG 16   , M-ZN 1619, PUTIH, HABIA, NO. REFF. 573991619|2134|MTR|USD|0,89|9000|8010|1,169507E+08|||130003623|210003450|PO|Habia Cable Asia Ltd|9000|USD|0|3780|||TIDAK|07/10/2016 0:00:00|TIDAK|4230|340900222|9000|||
378|DWI|0|110005762||Divisi Produksi|35014MR121|10162389|RACK INTERLOCKING DAN NON INTERLOCKING 2014|CONNECTOR; TERMINAL; UT4 QUATTRO TG P/P; 3064030; PHOENIXCONTACT|2134|PCS|USD|53779,5|2450|1,317598E+08|1,317598E+08|||130003628|210003454|SPK|SAHABAT MITRA INTRABUANA, PT.|2450|IDR|36540|89523000|||TIDAK|03/10/2016 0:00:00|TIDAK|42236776|310003409|2450|||
379|IIS|0|110005761||Unit Bisnis ICT|16514JI160|N15105174|ITTS Phase II|JS SUBKON; JASA PENGIRIMAN BARANG LOKASI TEMBILAHAN KEPULAUAN RIAU	|2171|LOT|IDR|6,63E+07|1|6,63E+07|6,63E+07|||150001537|230001508|SPK|LAUTAN BERLIAN ABADI, PT.|1|IDR|66300000|66300000|||TIDAK|18/08/2016 0:00:00|TIDAK|0|310003286|1|||
380|IIS|0|110005760||Unit Bisnis ICT|16514JI160|N11121636|ITTS Phase II|KABEL/KAWAT; KABEL TRAY SUPPORT TINNGI 4 METER	|2131|BU|IDR|1250000|50|6,25E+07|6,25E+07|||150001523|230001491|SPK|SMART TEKNIK UTAMA, PT|50|IDR|1200000|60000000|||TIDAK|16/08/2016 0:00:00|TIDAK|2500000|310003285|50|||
381|IIS|0|110005759||Unit Bisnis ICT|16514JI160|N13114691|ITTS Phase II|BRG JD MEKANIK; TOOLS INSTALASI ITTS PHASE II|2131|LOT|IDR|1,91784E+07|1|1,91784E+07|1,91784E+07|||150001520|230001489|SP|ANUGERAH PUTRA SEJATI, CV.|1|IDR|19178400|19178400|||TIDAK|15/08/2016 0:00:00|TIDAK|0|310003249|1|||
382|RENNI|0|110005758||Unit Bisnis ELHAN|11616UD137|N13105408|PENGADAAN MISSION SYSTEM PTTA TA 2016|BRG JD ELEKTRIK; WULUNG FLIGHT CONTROL COMPUTER SKD; FCC METAL HOUSING DRAWING|2131|SET|USD|69000|1|69000|9,46887E+08|||140000963|220000933|PO|ALIT CO., LTD|1|USD|69000|69000|||TIDAK||TIDAK|-336000|||||
383|RENNI|0|110005758||Unit Bisnis ELHAN|11616UD137|N13105409|PENGADAAN MISSION SYSTEM PTTA TA 2016|BRG JD ELEKTRIK; WULUNG FLIGHT CONTROL COMPUTER SKD; FCC INNER COMPONENT|2131|SET|USD|135000|3|405000|1E+09|||140000963|220000933|PO|ALIT CO., LTD|3|USD|135000|405000|||TIDAK||TIDAK|0|||||
384|IIS|0|110005757||Unit Bisnis ICT|16514JI160|N15105173|ITTS Phase II|JS SUBKON; PENGIRIMAN BARANG SITE PASIR PENGARAIAN|2171|LOT|IDR|7,2E+07|1|7,2E+07|7,2E+07|||150001521|230001490|SPK|SINAR BARU LOGISTIK, PT.|1|IDR|71000000|71000000|||TIDAK|05/09/2016 0:00:00|TIDAK|1000000|340800273|1|||
385|RENNI|0|110005756||Unit Bisnis ELHAN|11616UD130|N15105166|BRIDGE SIMULATOR|JS SUBKON; SOFTWARE DATA BASE UTAMA LABORATORIUM OLAH GERAK BRIDGE SIMULATOR, 5 AREA DOMESTIK INDONESIA, 5 AREA INTERNASIONAL DI SEKITAR INDONESIA, 10 KAPAL UTAMA (MODEL MATEMATIK)|2131|LOT|IDR|1E+09|1|1E+09|1E+09|||140000952|220000930|SPERJ|INTEK SARANA SEJAHTERA, PT.|1|IDR|4200000000|4200000000|||TIDAK||TIDAK|-3200000000|||||
386|IIS|0|110005755||Unit Bisnis ICT|16514JI160|N15105172|ITTS Phase II|JS SUBKON; JASA PEKERJAAN PAINTING TOWER SITE MAMUJU|2151|LOT|IDR|1,105E+08|1|1,105E+08|1,105E+08|||150001517|230001486|SPK|GISINDO INTI SOLUSI, PT.|1|IDR|107737500|107737500|||TIDAK|26/08/2016 0:00:00|TIDAK|2762500|310003326|1|||
387|IIS|0|110005754||Unit Bisnis ICT|16514JI160|N15105170|ITTS Phase II|JS SUBKON; JASA PEKERJAAN PAINTING TOWER SITE LAMPUNG|2151|LOT|IDR|1,244E+08|1|1,244E+08|1,244E+08|||150001518|230001487|SPK|PELITA MENARA INDONESIA, CV.|1|IDR|124400000|124400000|||TIDAK|24/08/2016 0:00:00|TIDAK|0|310003270|1|||
388|IIS|0|110005753||Unit Bisnis ICT|16514JI160|N15105171|ITTS Phase II|JS SUBKON; JASA PEKERJAAN PAINTING TOWER SITE BUKIT GRESER	|2151|LOT|IDR|1,427125E+08|1|1,427125E+08|1,427125E+08|||150001522|230001495|SPK|ABHEVISI, PT.|1|IDR|137500000|137500000|||TIDAK|05/10/2016 0:00:00|TIDAK|5212496|340900208|1|||
389|IIS|0|110005752||Unit Bisnis ICT|16514JI160|N15105169|ITTS Phase II|JS SUBKON; JASA PEKERJAAN PAINTING TOWER SITE MANADO|2151|LOT|IDR|1,808E+08|1|1,808E+08|1,808E+08|||150001519|230001488|SPK|PELITA MENARA INDONESIA, CV.|1|IDR|180800000|180800000|||TIDAK|14/09/2016 0:00:00|TIDAK|0|310003361|1|||
